PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice,Total_Bathrooms,Total_Bsmt_Finished_SF,Total_Porch_SF,Total_House_SF,Outdoor_SF,House_Age,Since_Remodel,Garage_Age,Area_per_Room,Area_per_Bedroom,Bathrooms_per_Bedroom,Outdoor_to_TotalArea,Basement_to_Living_Ratio,Quality_x_Area,Quality_x_TotalSF,Condition_x_Age,Rooms_x_Bathrooms,Bedrooms_x_Bathrooms,Bsmt_Quality_x_FinishedSF,log_Lot_Area,log_Gr_Liv_Area,log_Total_House_SF,log_Total_Bsmt_Finished_SF,log_Total_Porch_SF,log_Outdoor_SF,log_SalePrice
903227020,50,RM,50.0,6000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1940-01-01,1950-01-01,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,3,1,2,264.0,1,0.0,308.0,572.0,GasA,5,Y,FuseA,848,348,0,1196,0,1,1,1,3,1,3,6,8,2,4,Detchd,1973-01-01,Unf,2,576.0,3,3,Y,0,0,0,0,0,0,0,0,None,0,3,2010-01-01,WD,Normal,128000,2.0,264.0,0,1460.0,0,70,60,37,199.33333333333334,398.6666666666667,0.6666666666666666,0.0,0.22055137844611528,7176,8760.0,420,12.0,6.0,792.0,8.699681400989514,7.087573705557973,7.2868764117507,5.579729825986222,0.0,0.0,11.759793355371237
903227150,50,RM,53.0,6360,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1.5Fin,5,6,1942-01-01,1950-01-01,Gable,CompShg,MetalSd,MetalSd,Stone,300.0,3,3,CBlock,3,3,1,3,360.0,2,159.0,316.0,835.0,GasA,3,Y,FuseA,955,498,0,1453,0,0,1,1,3,1,4,7,6,2,2,Detchd,1942-01-01,Unf,1,240.0,3,3,Y,0,0,35,0,148,0,0,0,None,0,3,2010-01-01,WD,Normal,132000,1.5,519.0,183,1972.0,0,68,60,68,207.57142857142858,484.3333333333333,0.5,0.0,0.35694635488308113,7265,9860.0,408,10.5,4.5,1557.0,8.757940876678804,7.282073658093465,7.587310506022615,6.253828811575473,5.214935757608986,0.0,11.790564777297387
903228150,50,RM,50.0,6000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,1948-01-01,1950-01-01,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,3,300.0,1,0.0,480.0,780.0,GasA,3,Y,SBrkr,780,636,0,1416,0,0,1,1,3,1,3,6,8,0,0,Detchd,1948-01-01,Unf,1,312.0,3,3,P,221,0,48,0,0,0,0,0,None,0,3,2010-01-01,WD,Normal,139900,1.5,300.0,48,1716.0,221,62,60,62,236.0,472.0,0.5,0.12871287128712872,0.2117148906139732,8496,10296.0,434,9.0,4.5,900.0,8.699681400989514,7.256297239690681,7.448333860897476,5.707110264748875,3.8918202981106265,5.402677381872279,11.848690308590857
903232190,50,RM,52.0,6240,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,7,1936-01-01,1980-01-01,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,2,1,3,276.0,1,0.0,252.0,528.0,GasA,4,Y,SBrkr,548,492,0,1040,0,0,1,0,2,1,3,5,8,0,0,Detchd,1979-01-01,Fin,2,624.0,3,3,P,306,0,32,0,0,0,0,0,None,0,5,2010-01-01,WD,Normal,123900,1.0,276.0,32,1316.0,306,74,30,31,208.0,520.0,0.5,0.23234624145785876,0.26512968299711814,5200,6580.0,518,5.0,2.0,828.0,8.738895704934043,6.947937068614969,7.183111701743281,5.6240175061873385,3.4965075614664802,5.726847747587197,11.727238138609684
903233120,50,RM,52.0,6240,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,5,1930-01-01,1950-01-01,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,1,2,448.0,1,0.0,480.0,928.0,GasA,3,Y,FuseF,928,608,0,1536,0,0,2,0,4,1,3,7,8,1,4,Detchd,1930-01-01,Unf,2,480.0,3,3,Y,0,10,0,0,0,0,0,0,None,0,3,2010-01-01,WD,Normal,138400,2.0,448.0,10,1984.0,10,80,60,80,219.42857142857142,384.0,0.5,0.005037783375314861,0.291476903057905,7680,9920.0,400,14.0,8.0,1344.0,8.738895704934043,7.337587743538596,7.59337419312129,6.1070228877422545,2.3978952727983707,2.3978952727983707,11.837910547573129
903234050,30,RM,51.0,6120,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,6,5,1923-01-01,1950-01-01,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,2,2,1,5,960.0,1,0.0,164.0,1124.0,GasA,3,Y,SBrkr,1068,0,0,1068,1,0,1,0,2,1,3,5,8,1,4,Detchd,1923-01-01,Unf,1,288.0,3,3,Y,0,0,128,0,0,0,0,0,None,0,3,2010-01-01,WD,Normal,109500,2.0,960.0,128,2028.0,0,87,60,87,213.6,534.0,1.0,0.0,0.8980355472404116,6408,12168.0,435,10.0,4.0,1920.0,8.71948076085107,6.974478911025045,7.615298339825815,6.8679744089702925,4.859812404361672,0.0,11.603688960617083
903425110,70,RM,50.0,10300,Pave,None,IR1,Bnk,AllPub,Inside,Gtl,OldTown,RRAn,Feedr,1Fam,2Story,7,6,1921-01-01,1950-01-01,Gable,CompShg,Stucco,Stucco,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,576.0,576.0,GasA,4,Y,SBrkr,902,808,0,1710,0,0,2,0,3,1,3,9,8,0,0,Detchd,1990-01-01,Unf,2,480.0,3,3,Y,12,11,64,0,0,0,0,0,None,0,4,2010-01-01,WD,Normal,140000,2.0,0.0,75,1710.0,23,89,60,20,190.0,570.0,0.6666666666666666,0.013442431326709527,0.0,11970,11970.0,534,18.0,6.0,0.0,9.239996256883693,7.444833273892193,7.444833273892193,0.0,4.330733340286331,3.1780538303479458,11.849404844423074
903426180,50,RM,57.0,8094,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,5,1915-01-01,1950-01-01,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,2,CBlock,3,3,1,1,0.0,1,0.0,888.0,888.0,GasA,5,Y,SBrkr,888,1074,0,1962,0,0,1,1,4,1,3,9,8,1,3,Detchd,1915-01-01,Unf,2,572.0,3,3,Y,160,0,364,0,0,0,0,0,None,0,6,2010-01-01,WD,Normal,149500,1.5,0.0,364,1962.0,160,95,60,95,218.0,490.5,0.375,0.0815078960774325,0.0,7848,7848.0,475,13.5,6.0,0.0,8.999001866111735,7.5822291942764615,7.5822291942764615,0.0,5.8998973535824915,5.081404364984463,11.915058360753719
903426200,70,RM,60.0,12900,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,8,1912-01-01,2009-01-01,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,4,PConc,3,3,1,1,0.0,1,0.0,780.0,780.0,GasA,5,Y,SBrkr,780,780,0,1560,0,0,1,1,3,1,4,7,8,0,0,Attchd,1912-01-01,Unf,0,0.0,0,0,N,344,0,0,0,168,0,0,0,None,0,5,2010-01-01,WD,Normal,159900,1.5,0.0,168,1560.0,344,98,1,98,222.85714285714286,520.0,0.5,0.22037155669442665,0.0,9360,9360.0,784,10.5,4.5,0.0,9.465060106725137,7.353081920515432,7.353081920515432,0.0,5.1298987149230735,5.84354441703136,11.982310152711182
903430080,70,RM,52.0,3068,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,8,1920-01-01,1993-01-01,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,BrkTil,3,3,1,1,0.0,1,0.0,662.0,662.0,GasA,5,Y,SBrkr,662,662,0,1324,0,1,1,0,3,1,3,6,8,0,0,Detchd,1920-01-01,Unf,1,180.0,3,3,Y,0,0,112,0,0,0,0,0,None,0,2,2010-01-01,WD,Normal,122000,1.5,0.0,112,1324.0,0,90,17,90,220.66666666666666,441.3333333333333,0.5,0.0,0.0,7944,7944.0,720,9.0,4.5,0.0,8.029107054619736,7.1891677384203225,7.1891677384203225,0.0,4.727387818712341,0.0,11.711784520403112
903450110,90,RM,110.0,8472,Grvl,None,IR2,Bnk,AllPub,Corner,Mod,IDOTRR,RRNn,Norm,Duplex,1Story,5,5,1963-01-01,1963-01-01,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,3,CBlock,4,3,4,2,104.0,6,712.0,0.0,816.0,GasA,3,N,SBrkr,816,0,0,816,1,0,1,0,2,1,3,5,8,0,0,CarPort,1963-01-01,Unf,2,516.0,3,3,Y,106,0,0,0,0,0,0,0,None,0,5,2010-01-01,WD,Normal,110000,2.0,816.0,0,1632.0,106,47,47,47,163.2,408.0,1.0,0.06491120636864667,0.9987760097919217,4080,8160.0,235,10.0,4.0,3264.0,9.044639916198465,6.705639094860003,7.398174092970465,6.705639094860003,0.0,4.672828834461906,11.608244735642321
903454060,190,RM,70.0,5600,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,2fmCon,2Story,4,5,1930-01-01,1950-01-01,Hip,CompShg,VinylSd,Wd Shng,None,0.0,2,2,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,2,N,SBrkr,372,720,0,1092,0,0,2,0,3,2,2,7,5,0,0,Attchd,1930-01-01,Unf,0,0.0,0,0,N,0,0,0,0,0,0,0,0,Othr,3500,7,2010-01-01,WD,Normal,55000,2.0,0.0,0,1092.0,0,80,60,80,156.0,364.0,0.6666666666666666,0.0,0.0,4368,4368.0,400,14.0,6.0,0.0,8.630700432209832,6.996681488176539,6.996681488176539,0.0,0.0,0.0,10.915106645867503
903476030,190,RM,76.0,7630,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Feedr,Norm,2fmCon,2Story,5,9,1900-01-01,1996-01-01,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,BrkTil,4,3,1,1,0.0,1,0.0,360.0,360.0,GasA,4,Y,SBrkr,1032,780,0,1812,0,0,2,0,4,2,4,8,8,1,1,Detchd,1999-01-01,Unf,2,672.0,3,3,N,344,0,40,0,0,0,0,0,None,0,5,2010-01-01,WD,Normal,140000,2.0,0.0,40,1812.0,344,110,14,11,226.5,453.0,0.5,0.1897407611693326,0.0,9060,9060.0,990,16.0,8.0,0.0,8.939974177289633,7.502738210754851,7.502738210754851,0.0,3.713572066704308,5.84354441703136,11.849404844423074
904100140,70,RL,80.5,24090,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,2Story,7,7,1940-01-01,1950-01-01,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,3,2,1,0.0,1,0.0,1032.0,1032.0,GasA,5,Y,SBrkr,1207,1196,0,2403,0,0,2,0,4,1,3,10,8,2,3,Attchd,1940-01-01,Unf,1,349.0,3,3,Y,56,0,318,0,0,0,0,0,None,0,6,2010-01-01,COD,Normal,244400,2.0,0.0,318,2403.0,56,70,60,70,240.3,600.75,0.5,0.02329450915141431,0.0,16821,16821.0,490,20.0,8.0,0.0,10.089593605747774,7.784889295655098,7.784889295655098,0.0,5.765191102784844,4.04305126783455,12.406565597924235
904101110,20,RL,100.0,15263,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,ClearCr,Feedr,Norm,1Fam,1Story,5,5,1959-01-01,1959-01-01,Gable,CompShg,HdBoard,HdBoard,BrkFace,90.0,3,3,CBlock,4,3,1,3,766.0,1,0.0,656.0,1422.0,GasA,4,Y,SBrkr,1675,0,0,1675,0,0,2,0,3,1,3,8,8,2,4,Attchd,1959-01-01,Unf,1,365.0,3,3,Y,0,132,0,0,0,0,0,0,None,0,5,2010-01-01,WD,Normal,173000,2.0,766.0,132,2441.0,132,51,51,51,209.375,558.3333333333334,0.6666666666666666,0.05405405405405406,0.45704057279236276,8375,12205.0,255,16.0,6.0,3064.0,9.633252393688068,7.424165281042028,7.80057265467065,6.642486801367256,4.890349128221754,4.890349128221754,12.06105265381003
904300150,50,RL,72.0,10632,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,5,3,1917-01-01,1950-01-01,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,4,2,1,1,0.0,1,0.0,689.0,689.0,GasA,4,N,SBrkr,725,499,0,1224,0,0,1,1,3,1,1,6,5,0,0,Detchd,1917-01-01,Unf,1,180.0,2,2,N,0,0,248,0,0,0,0,0,None,0,1,2010-01-01,COD,Normal,107500,1.5,0.0,248,1224.0,0,93,60,93,204.0,408.0,0.5,0.0,0.0,6120,6120.0,279,9.0,4.5,0.0,9.271717651651086,7.110696122978827,7.110696122978827,0.0,5.517452896464707,0.0,11.58525542883217
904302260,190,RL,60.0,9900,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,2fmCon,1.5Fin,5,4,1915-01-01,1950-01-01,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,2,2,BrkTil,3,3,1,3,1026.0,1,0.0,186.0,1212.0,GasA,3,N,SBrkr,1212,180,0,1392,1,0,1,0,3,1,3,6,8,0,0,Attchd,1915-01-01,Unf,0,0.0,0,0,N,0,0,168,0,0,0,0,0,None,0,2,2010-01-01,ConLD,Normal,100000,2.0,1026.0,168,2418.0,0,95,60,95,232.0,464.0,0.6666666666666666,0.0,0.7365398420674802,6960,12090.0,380,12.0,6.0,3078.0,9.200391041122515,7.239214973779806,7.791109510610028,6.934397209928558,5.1298987149230735,0.0,11.51293546492023
904350045,50,RL,65.0,6001,Pave,None,IR1,Bnk,AllPub,Inside,Mod,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1940-01-01,1950-01-01,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,2,3,1,2,368.0,1,0.0,232.0,600.0,GasA,5,N,SBrkr,600,319,0,919,0,0,1,0,3,1,3,5,8,0,0,Detchd,1940-01-01,Unf,1,231.0,3,3,Y,0,0,45,0,0,0,0,0,None,0,3,2010-01-01,WD,Normal,95000,1.0,368.0,45,1287.0,0,70,60,70,183.8,306.3333333333333,0.3333333333333333,0.0,0.4,5514,7722.0,350,5.0,3.0,736.0,8.699848026000312,6.824373670043086,7.160845906664299,5.910796644040527,3.828641396489095,0.0,11.461642696843066
904351040,70,C (all),60.0,6449,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2Story,4,1,1907-01-01,1950-01-01,Gambrel,CompShg,Wd Sdng,Stucco,None,0.0,3,3,CBlock,3,3,1,3,73.0,1,0.0,634.0,707.0,GasW,3,N,SBrkr,942,942,0,1884,0,0,1,1,4,1,3,7,8,0,0,Attchd,1907-01-01,Unf,0,0.0,0,0,N,0,0,239,0,0,0,0,0,None,0,3,2010-01-01,WD,Abnorml,93369,1.5,73.0,239,1957.0,0,103,60,103,269.14285714285717,471.0,0.375,0.0,0.03872679045092838,7536,7828.0,103,10.5,6.0,219.0,8.771835409789817,7.541683099882111,7.579678823090456,4.304065093204169,5.480638923341991,0.0,11.444325373477971
904352190,190,RH,60.0,6048,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,SWISU,Artery,Norm,2fmCon,1.5Fin,5,7,1910-01-01,1950-01-01,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,BrkTil,3,3,2,2,736.0,1,0.0,120.0,856.0,GasA,4,Y,SBrkr,936,744,0,1680,1,0,2,0,2,2,3,7,8,1,4,Detchd,1910-01-01,Unf,2,450.0,3,2,P,56,144,0,0,0,0,0,0,None,0,6,2010-01-01,COD,Normal,114900,3.0,736.0,144,2416.0,200,100,60,100,240.0,840.0,1.5,0.08274720728175423,0.4378346222486615,8400,12080.0,700,21.0,6.0,2208.0,8.707648248106914,7.427144133408616,7.790282380703483,6.602587892189336,4.976733742420574,5.303304908059076,11.651826167019166
905101100,50,RL,54.0,6342,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1.5Fin,5,8,1875-01-01,1996-01-01,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,3,3,1,1,0.0,1,0.0,780.0,780.0,GasA,4,N,SBrkr,780,240,0,1020,0,0,1,0,2,1,3,6,8,0,0,Attchd,1875-01-01,Unf,0,0.0,0,0,N,0,0,176,0,0,0,0,0,None,0,5,2010-01-01,WD,Normal,94000,1.0,0.0,176,1020.0,0,135,14,135,170.0,510.0,0.5,0.0,0.0,5100,5100.0,1080,6.0,2.0,0.0,8.755107121633896,6.928537818164665,6.928537818164665,0.0,5.176149732573829,0.0,11.451060699493427
905101300,90,RL,72.0,10773,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,Duplex,1Story,4,3,1967-01-01,1967-01-01,Gable,Tar&Grv,Plywood,Plywood,BrkFace,72.0,2,2,CBlock,3,3,1,5,704.0,1,0.0,1128.0,1832.0,GasA,3,N,SBrkr,1832,0,0,1832,2,0,2,0,4,2,3,8,8,0,0,Attchd,1967-01-01,Unf,0,0.0,0,0,Y,0,58,0,0,0,0,0,0,None,0,5,2010-01-01,WD,Normal,136000,4.0,704.0,58,2536.0,58,43,43,43,229.0,458.0,1.0,0.022861647615293655,0.3840698308783415,7328,10144.0,129,32.0,16.0,2112.0,9.28489110324048,7.513709247839705,7.838737559599282,6.558197802812269,4.07753744390572,4.07753744390572,11.820417517632333
905101310,90,RL,72.0,10778,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,Duplex,1Story,4,5,1968-01-01,1968-01-01,Hip,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,1768.0,1768.0,GasA,3,N,SBrkr,1768,0,0,1768,0,0,2,0,4,2,3,8,8,0,0,Attchd,1968-01-01,Unf,0,0.0,0,0,Y,0,0,0,0,0,0,0,0,None,0,4,2010-01-01,WD,Normal,136500,2.0,0.0,0,1768.0,0,42,42,42,221.0,442.0,0.5,0.0,0.0,7072,7072.0,210,16.0,8.0,0.0,9.285355075781629,7.478169694159785,7.478169694159785,0.0,0.0,0.0,11.824087219587643
905102060,190,RL,75.0,11625,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,2fmCon,1Story,5,4,1965-01-01,1965-01-01,Hip,CompShg,Plywood,HdBoard,None,0.0,3,3,PConc,3,3,2,4,841.0,1,0.0,198.0,1039.0,GasA,5,Y,SBrkr,1039,0,0,1039,1,0,1,1,3,1,3,6,8,0,0,Attchd,1965-01-01,Unf,2,504.0,3,3,Y,0,0,0,0,0,0,0,0,None,0,4,2010-01-01,WD,Normal,131500,2.5,841.0,0,1880.0,0,45,45,45,173.16666666666666,346.3333333333333,0.8333333333333334,0.0,0.8086538461538462,5195,9400.0,180,15.0,7.5,2523.0,9.360999248261296,6.946975992135418,7.53955882930103,6.7357800142423265,0.0,0.0,11.78676973513378
905103060,20,RL,72.0,11341,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1957-01-01,1996-01-01,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,180.0,3,3,CBlock,4,3,1,5,1302.0,1,0.0,90.0,1392.0,GasA,3,Y,SBrkr,1392,0,0,1392,1,0,1,1,3,1,3,5,5,1,4,Detchd,1957-01-01,Unf,2,528.0,3,3,Y,0,0,0,0,95,0,0,0,None,0,5,2010-01-01,WD,Normal,121500,2.5,1302.0,95,2694.0,0,53,14,53,278.4,464.0,0.8333333333333334,0.0,0.9346733668341709,6960,13470.0,318,12.5,7.5,5208.0,9.336267928573973,7.239214973779806,7.899153483343097,7.172424577124845,4.564348191467836,0.0,11.707677772181546
905104210,20,RL,70.0,8521,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,5,1967-01-01,1967-01-01,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,1,5,842.0,1,0.0,70.0,912.0,GasA,3,Y,SBrkr,912,0,0,912,0,0,1,0,3,1,3,5,8,1,2,Detchd,1974-01-01,Unf,1,336.0,3,3,Y,0,0,0,0,0,0,0,0,None,0,5,2010-01-01,WD,Normal,125000,1.0,842.0,0,1754.0,0,43,43,36,182.4,304.0,0.3333333333333333,0.0,0.9222343921139102,4560,8770.0,215,5.0,3.0,2526.0,9.050406334059858,6.816735880594968,7.470224135899966,6.736966958001855,0.0,0.0,11.736077016252437
905105070,20,RL,72.0,8246,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,8,1968-01-01,2001-01-01,Gable,CompShg,Plywood,Plywood,None,0.0,3,4,CBlock,3,3,2,3,188.0,5,668.0,204.0,1060.0,GasA,5,Y,SBrkr,1060,0,0,1060,1,0,1,0,3,1,4,6,8,1,3,Attchd,1968-01-01,Unf,1,270.0,3,3,Y,406,90,0,0,0,0,0,0,None,0,5,2010-01-01,WD,Normal,154000,2.0,856.0,90,1916.0,496,42,9,42,176.66666666666666,353.3333333333333,0.6666666666666666,0.2587376108502869,0.8067860508953817,5300,9580.0,336,12.0,6.0,2568.0,9.017604776833355,6.966967138613983,7.558516743045645,6.75343791859778,4.51085950651685,6.208590026096629,11.944714374881176
905105200,20,RL,65.0,7800,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1966-01-01,2008-01-01,Hip,CompShg,HdBoard,HdBoard,BrkFace,47.0,3,3,CBlock,3,3,2,4,240.0,3,474.0,150.0,864.0,GasA,5,Y,SBrkr,892,0,0,892,1,0,1,0,3,1,4,5,8,0,0,Detchd,1966-01-01,Unf,1,416.0,3,3,Y,0,0,0,0,0,0,0,0,None,0,6,2010-01-01,WD,Normal,137900,2.0,714.0,0,1606.0,0,44,2,44,178.4,297.3333333333333,0.6666666666666666,0.0,0.799552071668533,4460,8030.0,308,10.0,6.0,2142.0,8.962007209588313,6.794586580876499,7.382124365737512,6.5722825426940075,0.0,0.0,11.834291315386718
905106140,60,RL,80.0,9364,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,7,1969-01-01,1969-01-01,Gable,CompShg,HdBoard,HdBoard,Stone,143.0,3,3,CBlock,3,3,1,5,371.0,1,0.0,292.0,663.0,GasA,3,Y,SBrkr,663,689,0,1352,0,0,1,1,4,1,3,7,8,0,0,Attchd,1969-01-01,Fin,1,299.0,3,3,Y,379,36,0,0,0,0,0,0,None,0,3,2010-01-01,WD,Normal,158000,1.5,371.0,36,1723.0,415,41,41,41,193.14285714285714,338.0,0.375,0.24071925754060325,0.27420546932742057,8112,10338.0,287,10.5,6.0,1113.0,9.144734614878189,7.210079628170788,7.452402451223638,5.918893854273146,3.6109179126442243,6.030685260261263,11.970356641102999
905106170,20,RL,65.0,7832,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1968-01-01,1968-01-01,Hip,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,1,6,775.0,1,0.0,89.0,864.0,GasA,5,Y,SBrkr,864,0,0,864,1,0,1,0,2,1,3,4,8,0,0,Detchd,1969-01-01,Unf,1,280.0,3,3,Y,226,0,0,0,0,0,0,0,None,0,5,2010-01-01,WD,Normal,137250,2.0,775.0,0,1639.0,226,42,42,41,216.0,432.0,1.0,0.1378048780487805,0.8959537572254336,4320,8195.0,210,8.0,4.0,2325.0,8.96610085736724,6.762729506931879,7.402451520818244,6.654152520183219,0.0,5.424950017481403,11.829566645319733
905107110,90,RL,72.0,7424,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,Duplex,SFoyer,5,5,1978-01-01,1978-01-01,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,4,3,3,6,1319.0,1,0.0,0.0,1319.0,GasA,3,Y,SBrkr,1373,0,0,1373,1,0,1,0,3,1,3,5,8,2,3,Attchd,1978-01-01,Fin,2,591.0,3,3,Y,0,0,0,0,0,0,0,0,None,0,5,2010-01-01,WD,Normal,160250,2.0,1319.0,0,2692.0,0,32,32,32,274.6,457.6666666666667,0.6666666666666666,0.0,0.9599708879184862,6865,13460.0,160,10.0,6.0,5276.0,8.9126079636709,7.2254814727822945,7.898411092811599,7.1853870155804165,0.0,0.0,11.984496615013056
905107250,60,RL,86.0,11227,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,2Story,5,5,1968-01-01,1968-01-01,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,4,CBlock,3,4,1,3,267.0,5,453.0,0.0,720.0,GasA,5,Y,SBrkr,720,720,0,1440,0,0,1,1,4,1,3,7,8,2,3,Attchd,1968-01-01,Unf,2,480.0,3,3,Y,192,38,0,0,0,0,0,0,None,0,3,2010-01-01,WD,Normal,163000,1.5,720.0,38,2160.0,230,42,42,42,205.71428571428572,360.0,0.375,0.1064322073114299,0.4996530187369882,7200,10800.0,210,10.5,6.0,2160.0,9.326165937481774,7.273092595999522,7.6783263565068856,6.580639137284949,3.6635616461296463,5.442417710521793,12.001511614739405
905107320,60,RL,72.0,11616,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,5,1978-01-01,1978-01-01,Hip,CompShg,HdBoard,HdBoard,BrkCmn,328.0,3,3,CBlock,3,3,2,3,438.0,1,0.0,234.0,672.0,GasA,3,Y,SBrkr,672,714,0,1386,0,0,2,1,3,1,3,6,8,1,3,Attchd,1978-01-01,Fin,2,440.0,3,3,Y,335,0,0,0,0,0,0,0,None,0,4,2010-01-01,WD,Abnorml,158900,2.5,438.0,0,1824.0,335,32,32,32,231.0,462.0,0.8333333333333334,0.18356164383561643,0.3157894736842105,8316,10944.0,160,15.0,7.5,1314.0,9.360224821513475,7.234898420314831,7.509335266016592,6.0844994130751715,0.0,5.817111159963204,11.97603664577121
